reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_16n_0128a/qsub.batch;['stage/Polaris_16n_0128a/qsub.batch']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/2606.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/2606.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/9259.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/9259.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/7612.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/7612.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/1793.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/1793.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/5730.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/5730.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/6156.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/6156.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/1672.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/1672.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/25.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/25.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/5919.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/5919.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/5748.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/5748.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/3984.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/3984.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/2271.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/2271.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/6748.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/6748.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/6498.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/6498.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/8250.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/8250.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/2393.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/2393.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/2750.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/2750.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/2738.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/2738.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/1834.sh;['stage/Polaris_16n_0128a/worker4/tmp_files/1834.sh']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/6156_0.log;['stage/Polaris_16n_0128a/worker4/tmp_files/6156_0.log']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/1793_0.log;['stage/Polaris_16n_0128a/worker4/tmp_files/1793_0.log']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/5748_0.log;['stage/Polaris_16n_0128a/worker4/tmp_files/5748_0.log']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/1672_0.log;['stage/Polaris_16n_0128a/worker4/tmp_files/1672_0.log']
migrate;temp_merge/Polaris_16n_0128a/worker4/tmp_files/5919_0.log;['stage/Polaris_16n_0128a/worker4/tmp_files/5919_0.log']
