reason; destination_file; list_of_source_files
migrate;s3/ensemble.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/635.sh;['s2/worker4/tmp_files/635.sh']
migrate;s3/worker4/tmp_files/3217.sh;['s2/worker4/tmp_files/3217.sh']
migrate;s3/worker4/tmp_files/849.sh;['s2/worker4/tmp_files/849.sh']
migrate;s3/worker4/tmp_files/3526.sh;['s2/worker4/tmp_files/3526.sh']
migrate;s3/worker4/tmp_files/7203.sh;['s2/worker4/tmp_files/7203.sh']
migrate;s3/worker4/tmp_files/987.sh;['s2/worker4/tmp_files/987.sh']
migrate;s3/worker4/tmp_files/4075.sh;['s2/worker4/tmp_files/4075.sh']
migrate;s3/worker4/tmp_files/6262.sh;['s2/worker4/tmp_files/6262.sh']
migrate;s3/worker4/tmp_files/7260.sh;['s2/worker4/tmp_files/7260.sh']
migrate;s3/worker4/tmp_files/9813.sh;['s2/worker4/tmp_files/9813.sh']
migrate;s3/worker4/tmp_files/4839.sh;['s2/worker4/tmp_files/4839.sh']
migrate;s3/worker4/tmp_files/1240.sh;['s2/worker4/tmp_files/1240.sh']
migrate;s3/worker4/tmp_files/2827.sh;['s2/worker4/tmp_files/2827.sh']
migrate;s3/worker4/tmp_files/2898.sh;['s2/worker4/tmp_files/2898.sh']
migrate;s3/worker4/tmp_files/7631.sh;['s2/worker4/tmp_files/7631.sh']
migrate;s3/worker4/tmp_files/2678.sh;['s2/worker4/tmp_files/2678.sh']
migrate;s3/worker4/tmp_files/9293.sh;['s2/worker4/tmp_files/9293.sh']
migrate;s3/worker4/tmp_files/1399.sh;['s2/worker4/tmp_files/1399.sh']
migrate;s3/worker4/tmp_files/6476.sh;['s2/worker4/tmp_files/6476.sh']
migrate;s3/worker4/tmp_files/6382.sh;['s2/worker4/tmp_files/6382.sh']
migrate;s3/worker4/tmp_files/7600.sh;['s2/worker4/tmp_files/7600.sh']
migrate;s3/worker4/tmp_files/5946.sh;['s2/worker4/tmp_files/5946.sh']
migrate;s3/worker4/tmp_files/94.sh;['s2/worker4/tmp_files/94.sh']
migrate;s3/worker4/tmp_files/8692.sh;['s2/worker4/tmp_files/8692.sh']
migrate;s3/worker4/tmp_files/1945.sh;['s2/worker4/tmp_files/1945.sh']
migrate;s3/worker4/tmp_files/2295.sh;['s2/worker4/tmp_files/2295.sh']
migrate;s3/worker4/tmp_files/8747.sh;['s2/worker4/tmp_files/8747.sh']
migrate;s3/worker4/tmp_files/8810.sh;['s2/worker4/tmp_files/8810.sh']
migrate;s3/worker4/tmp_files/2435.sh;['s2/worker4/tmp_files/2435.sh']
migrate;s3/worker4/tmp_files/4930.sh;['s2/worker4/tmp_files/4930.sh']
