reason; destination_file; list_of_source_files
migrate;s3/ensemble.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/6064.sh;['s2/worker4/tmp_files/6064.sh']
migrate;s3/worker4/tmp_files/1002.sh;['s2/worker4/tmp_files/1002.sh']
migrate;s3/worker4/tmp_files/660.sh;['s2/worker4/tmp_files/660.sh']
migrate;s3/worker4/tmp_files/1120.sh;['s2/worker4/tmp_files/1120.sh']
migrate;s3/worker4/tmp_files/62.sh;['s2/worker4/tmp_files/62.sh']
migrate;s3/worker4/tmp_files/8017.sh;['s2/worker4/tmp_files/8017.sh']
migrate;s3/worker4/tmp_files/7375.sh;['s2/worker4/tmp_files/7375.sh']
migrate;s3/worker4/tmp_files/3864.sh;['s2/worker4/tmp_files/3864.sh']
migrate;s3/worker4/tmp_files/4595.sh;['s2/worker4/tmp_files/4595.sh']
migrate;s3/worker4/tmp_files/8228.sh;['s2/worker4/tmp_files/8228.sh']
migrate;s3/worker4/tmp_files/7099.sh;['s2/worker4/tmp_files/7099.sh']
migrate;s3/worker4/tmp_files/4909.sh;['s2/worker4/tmp_files/4909.sh']
migrate;s3/worker4/tmp_files/7691.sh;['s2/worker4/tmp_files/7691.sh']
migrate;s3/worker4/tmp_files/273.sh;['s2/worker4/tmp_files/273.sh']
migrate;s3/worker4/tmp_files/4756.sh;['s2/worker4/tmp_files/4756.sh']
migrate;s3/worker4/tmp_files/2453.sh;['s2/worker4/tmp_files/2453.sh']
migrate;s3/worker4/tmp_files/8030.sh;['s2/worker4/tmp_files/8030.sh']
migrate;s3/worker4/tmp_files/7685.sh;['s2/worker4/tmp_files/7685.sh']
migrate;s3/worker4/tmp_files/6955.sh;['s2/worker4/tmp_files/6955.sh']
migrate;s3/worker4/tmp_files/8787.sh;['s2/worker4/tmp_files/8787.sh']
migrate;s3/worker4/tmp_files/4148.sh;['s2/worker4/tmp_files/4148.sh']
migrate;s3/worker4/tmp_files/8792.sh;['s2/worker4/tmp_files/8792.sh']
migrate;s3/worker4/tmp_files/576.sh;['s2/worker4/tmp_files/576.sh']
migrate;s3/worker4/tmp_files/4043.sh;['s2/worker4/tmp_files/4043.sh']
migrate;s3/worker4/tmp_files/5235.sh;['s2/worker4/tmp_files/5235.sh']
migrate;s3/worker4/tmp_files/8332.sh;['s2/worker4/tmp_files/8332.sh']
migrate;s3/worker4/tmp_files/8602.sh;['s2/worker4/tmp_files/8602.sh']
migrate;s3/worker4/tmp_files/595.sh;['s2/worker4/tmp_files/595.sh']
migrate;s3/worker4/tmp_files/7755.sh;['s2/worker4/tmp_files/7755.sh']
migrate;s3/worker4/tmp_files/8583.sh;['s2/worker4/tmp_files/8583.sh']
