reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_04n_0064a/qsub.batch;['stage/Polaris_04n_0064a/qsub.batch']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/816.sh;['stage/Polaris_04n_0064a/worker4/tmp_files/816.sh']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/1646.sh;['stage/Polaris_04n_0064a/worker4/tmp_files/1646.sh']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/7048.sh;['stage/Polaris_04n_0064a/worker4/tmp_files/7048.sh']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/5339.sh;['stage/Polaris_04n_0064a/worker4/tmp_files/5339.sh']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/1646_0.log;['stage/Polaris_04n_0064a/worker4/tmp_files/1646_0.log']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/816_0.log;['stage/Polaris_04n_0064a/worker4/tmp_files/816_0.log']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/5339_0.log;['stage/Polaris_04n_0064a/worker4/tmp_files/5339_0.log']
migrate;temp_merge/Polaris_04n_0064a/worker4/tmp_files/7048_0.log;['stage/Polaris_04n_0064a/worker4/tmp_files/7048_0.log']
migrate;temp_merge/Polaris_04n_0064a/worker3/tmp_files/8124.sh;['stage/Polaris_04n_0064a/worker3/tmp_files/8124.sh']
migrate;temp_merge/Polaris_04n_0064a/worker3/tmp_files/966.sh;['stage/Polaris_04n_0064a/worker3/tmp_files/966.sh']
migrate;temp_merge/Polaris_04n_0064a/worker3/tmp_files/1243.sh;['stage/Polaris_04n_0064a/worker3/tmp_files/1243.sh']
migrate;temp_merge/Polaris_04n_0064a/worker3/tmp_files/2310.sh;['stage/Polaris_04n_0064a/worker3/tmp_files/2310.sh']
migrate;temp_merge/Polaris_04n_0064a/worker3/tmp_files/6665.sh;['stage/Polaris_04n_0064a/worker3/tmp_files/6665.sh']
migrate;temp_merge/Polaris_04n_0064a/worker3/tmp_files/7334.sh;['stage/Polaris_04n_0064a/worker3/tmp_files/7334.sh']
