reason; destination_file; list_of_source_files
migrate;s3/ensemble_v0.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/261.sh;['s2/worker4/tmp_files/261.sh']
migrate;s3/worker4/tmp_files/3177.sh;['s2/worker4/tmp_files/3177.sh']
migrate;s3/worker4/tmp_files/7278.sh;['s2/worker4/tmp_files/7278.sh']
migrate;s3/worker4/tmp_files/775.sh;['s2/worker4/tmp_files/775.sh']
migrate;s3/worker4/tmp_files/3959.sh;['s2/worker4/tmp_files/3959.sh']
migrate;s3/worker4/tmp_files/8999.sh;['s2/worker4/tmp_files/8999.sh']
migrate;s3/worker4/tmp_files/8080.sh;['s2/worker4/tmp_files/8080.sh']
migrate;s3/worker4/tmp_files/8069.sh;['s2/worker4/tmp_files/8069.sh']
migrate;s3/worker4/tmp_files/1637.sh;['s2/worker4/tmp_files/1637.sh']
migrate;s3/worker4/tmp_files/2206.sh;['s2/worker4/tmp_files/2206.sh']
migrate;s3/worker4/tmp_files/4367.sh;['s2/worker4/tmp_files/4367.sh']
migrate;s3/worker4/tmp_files/8833.sh;['s2/worker4/tmp_files/8833.sh']
migrate;s3/worker4/tmp_files/236.sh;['s2/worker4/tmp_files/236.sh']
migrate;s3/worker4/tmp_files/4314.sh;['s2/worker4/tmp_files/4314.sh']
migrate;s3/worker4/tmp_files/7288.sh;['s2/worker4/tmp_files/7288.sh']
migrate;s3/worker4/tmp_files/2137.sh;['s2/worker4/tmp_files/2137.sh']
migrate;s3/worker4/tmp_files/9146.sh;['s2/worker4/tmp_files/9146.sh']
migrate;s3/worker4/tmp_files/9444.sh;['s2/worker4/tmp_files/9444.sh']
migrate;s3/worker4/tmp_files/5206.sh;['s2/worker4/tmp_files/5206.sh']
migrate;s3/worker4/tmp_files/9879.sh;['s2/worker4/tmp_files/9879.sh']
migrate;s3/worker4/tmp_files/607.sh;['s2/worker4/tmp_files/607.sh']
migrate;s3/worker4/tmp_files/1977.sh;['s2/worker4/tmp_files/1977.sh']
migrate;s3/worker4/tmp_files/742.sh;['s2/worker4/tmp_files/742.sh']
migrate;s3/worker4/tmp_files/3865.sh;['s2/worker4/tmp_files/3865.sh']
migrate;s3/worker4/tmp_files/1837.sh;['s2/worker4/tmp_files/1837.sh']
migrate;s3/worker4/tmp_files/976.sh;['s2/worker4/tmp_files/976.sh']
migrate;s3/worker4/tmp_files/1335.sh;['s2/worker4/tmp_files/1335.sh']
migrate;s3/worker4/tmp_files/1763.sh;['s2/worker4/tmp_files/1763.sh']
migrate;s3/worker4/tmp_files/4857.sh;['s2/worker4/tmp_files/4857.sh']
migrate;s3/worker4/tmp_files/8954.sh;['s2/worker4/tmp_files/8954.sh']
migrate;s3/worker4/tmp_files/1251.sh;['s2/worker4/tmp_files/1251.sh']
migrate;s3/worker4/tmp_files/5528.sh;['s2/worker4/tmp_files/5528.sh']
migrate;s3/worker4/tmp_files/8098.sh;['s2/worker4/tmp_files/8098.sh']
migrate;s3/worker4/tmp_files/3479.sh;['s2/worker4/tmp_files/3479.sh']
migrate;s3/worker4/tmp_files/8902.sh;['s2/worker4/tmp_files/8902.sh']
migrate;s3/worker4/tmp_files/873.sh;['s2/worker4/tmp_files/873.sh']
migrate;s3/worker4/tmp_files/1556.sh;['s2/worker4/tmp_files/1556.sh']
migrate;s3/worker4/tmp_files/6429.sh;['s2/worker4/tmp_files/6429.sh']
migrate;s3/worker4/tmp_files/7673.sh;['s2/worker4/tmp_files/7673.sh']
migrate;s3/worker4/tmp_files/5190.sh;['s2/worker4/tmp_files/5190.sh']
migrate;s3/worker4/tmp_files/928_v0.sh;['s2/worker4/tmp_files/928.sh']
migrate;s3/worker4/tmp_files/1839.sh;['s2/worker4/tmp_files/1839.sh']
migrate;s3/worker4/tmp_files/7621.sh;['s2/worker4/tmp_files/7621.sh']
migrate;s3/worker4/tmp_files/3926.sh;['s2/worker4/tmp_files/3926.sh']
migrate;s3/worker4/tmp_files/599.sh;['s2/worker4/tmp_files/599.sh']
migrate;s3/worker4/tmp_files/1562.sh;['s2/worker4/tmp_files/1562.sh']
migrate;s3/worker4/tmp_files/7694.sh;['s2/worker4/tmp_files/7694.sh']
migrate;s3/worker4/tmp_files/9541.sh;['s2/worker4/tmp_files/9541.sh']
migrate;s3/worker4/tmp_files/7621_0.log;['s2/worker4/tmp_files/7621_0.log']
migrate;s3/worker4/tmp_files/3926_0.log;['s2/worker4/tmp_files/3926_0.log']
migrate;s3/worker4/tmp_files/4314_0.log;['s2/worker4/tmp_files/4314_0.log']
migrate;s3/worker4/tmp_files/4367_0.log;['s2/worker4/tmp_files/4367_0.log']
migrate;s3/worker4/tmp_files/873_0.log;['s2/worker4/tmp_files/873_0.log']
