reason; destination_file; list_of_source_files
migrate;s3/ensemble_v0.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/8101.sh;['s2/worker4/tmp_files/8101.sh']
migrate;s3/worker4/tmp_files/1293.sh;['s2/worker4/tmp_files/1293.sh']
migrate;s3/worker4/tmp_files/2058.sh;['s2/worker4/tmp_files/2058.sh']
migrate;s3/worker4/tmp_files/5210.sh;['s2/worker4/tmp_files/5210.sh']
migrate;s3/worker4/tmp_files/1333.sh;['s2/worker4/tmp_files/1333.sh']
migrate;s3/worker4/tmp_files/8749.sh;['s2/worker4/tmp_files/8749.sh']
migrate;s3/worker4/tmp_files/9188.sh;['s2/worker4/tmp_files/9188.sh']
migrate;s3/worker4/tmp_files/1597.sh;['s2/worker4/tmp_files/1597.sh']
migrate;s3/worker4/tmp_files/7201.sh;['s2/worker4/tmp_files/7201.sh']
migrate;s3/worker4/tmp_files/9309.sh;['s2/worker4/tmp_files/9309.sh']
migrate;s3/worker4/tmp_files/1635.sh;['s2/worker4/tmp_files/1635.sh']
migrate;s3/worker4/tmp_files/9766.sh;['s2/worker4/tmp_files/9766.sh']
migrate;s3/worker4/tmp_files/932.sh;['s2/worker4/tmp_files/932.sh']
migrate;s3/worker4/tmp_files/9227.sh;['s2/worker4/tmp_files/9227.sh']
migrate;s3/worker4/tmp_files/3464.sh;['s2/worker4/tmp_files/3464.sh']
migrate;s3/worker4/tmp_files/4977.sh;['s2/worker4/tmp_files/4977.sh']
migrate;s3/worker4/tmp_files/1222.sh;['s2/worker4/tmp_files/1222.sh']
migrate;s3/worker4/tmp_files/5328.sh;['s2/worker4/tmp_files/5328.sh']
migrate;s3/worker4/tmp_files/8652.sh;['s2/worker4/tmp_files/8652.sh']
migrate;s3/worker4/tmp_files/8817.sh;['s2/worker4/tmp_files/8817.sh']
migrate;s3/worker4/tmp_files/9993.sh;['s2/worker4/tmp_files/9993.sh']
migrate;s3/worker4/tmp_files/4262.sh;['s2/worker4/tmp_files/4262.sh']
migrate;s3/worker4/tmp_files/6846.sh;['s2/worker4/tmp_files/6846.sh']
migrate;s3/worker4/tmp_files/7394.sh;['s2/worker4/tmp_files/7394.sh']
migrate;s3/worker4/tmp_files/6317.sh;['s2/worker4/tmp_files/6317.sh']
migrate;s3/worker4/tmp_files/284.sh;['s2/worker4/tmp_files/284.sh']
migrate;s3/worker4/tmp_files/3570.sh;['s2/worker4/tmp_files/3570.sh']
migrate;s3/worker4/tmp_files/4929.sh;['s2/worker4/tmp_files/4929.sh']
migrate;s3/worker4/tmp_files/3458.sh;['s2/worker4/tmp_files/3458.sh']
migrate;s3/worker4/tmp_files/6994.sh;['s2/worker4/tmp_files/6994.sh']
migrate;s3/worker4/tmp_files/4554.sh;['s2/worker4/tmp_files/4554.sh']
migrate;s3/worker4/tmp_files/812.sh;['s2/worker4/tmp_files/812.sh']
migrate;s3/worker4/tmp_files/5996.sh;['s2/worker4/tmp_files/5996.sh']
migrate;s3/worker4/tmp_files/9074.sh;['s2/worker4/tmp_files/9074.sh']
migrate;s3/worker4/tmp_files/2954.sh;['s2/worker4/tmp_files/2954.sh']
migrate;s3/worker4/tmp_files/5448.sh;['s2/worker4/tmp_files/5448.sh']
migrate;s3/worker4/tmp_files/86.sh;['s2/worker4/tmp_files/86.sh']
migrate;s3/worker4/tmp_files/1732.sh;['s2/worker4/tmp_files/1732.sh']
migrate;s3/worker4/tmp_files/4481.sh;['s2/worker4/tmp_files/4481.sh']
migrate;s3/worker4/tmp_files/8027.sh;['s2/worker4/tmp_files/8027.sh']
migrate;s3/worker4/tmp_files/6643.sh;['s2/worker4/tmp_files/6643.sh']
migrate;s3/worker4/tmp_files/5173.sh;['s2/worker4/tmp_files/5173.sh']
migrate;s3/worker4/tmp_files/8356.sh;['s2/worker4/tmp_files/8356.sh']
migrate;s3/worker4/tmp_files/8829.sh;['s2/worker4/tmp_files/8829.sh']
migrate;s3/worker4/tmp_files/6043.sh;['s2/worker4/tmp_files/6043.sh']
migrate;s3/worker4/tmp_files/8858.sh;['s2/worker4/tmp_files/8858.sh']
migrate;s3/worker4/tmp_files/4265_v0.sh;['s2/worker4/tmp_files/4265.sh']
migrate;s3/worker4/tmp_files/8700.sh;['s2/worker4/tmp_files/8700.sh']
migrate;s3/worker4/tmp_files/2369.sh;['s2/worker4/tmp_files/2369.sh']
migrate;s3/worker4/tmp_files/4345.sh;['s2/worker4/tmp_files/4345.sh']
migrate;s3/worker4/tmp_files/5173_0.log;['s2/worker4/tmp_files/5173_0.log']
migrate;s3/worker4/tmp_files/6043_0.log;['s2/worker4/tmp_files/6043_0.log']
migrate;s3/worker4/tmp_files/5210_0.log;['s2/worker4/tmp_files/5210_0.log']
