reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_08n_0128a/qsub.batch;['stage/Polaris_08n_0128a/qsub.batch']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/3201.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/3201.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2471.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/2471.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5537.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/5537.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2632.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/2632.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5543.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/5543.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/7741.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/7741.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/1334.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/1334.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5132.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/5132.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/273.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/273.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/3394.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/3394.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5998.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/5998.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/1088.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/1088.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5330.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/5330.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/9600.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/9600.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/3354.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/3354.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2232.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/2232.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/8397.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/8397.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/9428.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/9428.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/6741.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/6741.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/1003.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/1003.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2356.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/2356.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/4451.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/4451.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/271.sh;['stage/Polaris_08n_0128a/worker4/tmp_files/271.sh']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5132_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/5132_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/6741_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/6741_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/3394_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/3394_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5537_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/5537_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/4451_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/4451_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2632_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/2632_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/9428_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/9428_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/7741_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/7741_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/1003_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/1003_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2232_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/2232_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/8397_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/8397_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/271_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/271_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/3201_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/3201_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/9600_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/9600_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5330_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/5330_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2356_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/2356_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/1088_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/1088_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/1334_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/1334_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/2471_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/2471_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5998_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/5998_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/3354_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/3354_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/5543_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/5543_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker4/tmp_files/273_0.log;['stage/Polaris_08n_0128a/worker4/tmp_files/273_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/3666.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/3666.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/587.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/587.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/3399.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/3399.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/329.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/329.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/2931.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/2931.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/7640.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/7640.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/9482.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/9482.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/9044.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/9044.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/7714.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/7714.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/268.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/268.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/1864.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/1864.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/7865.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/7865.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/4469.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/4469.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5461.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/5461.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5391.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/5391.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/3740.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/3740.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5550.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/5550.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/2336.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/2336.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/678.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/678.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/6635.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/6635.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/2635.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/2635.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/2348.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/2348.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/9701.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/9701.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5475.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/5475.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/7183.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/7183.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/6531.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/6531.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/8813.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/8813.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/6725.sh;['stage/Polaris_08n_0128a/worker3/tmp_files/6725.sh']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/678_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/678_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/6725_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/6725_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/1864_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/1864_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/268_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/268_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/9701_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/9701_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/9482_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/9482_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/3666_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/3666_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5391_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/5391_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/2336_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/2336_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/3399_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/3399_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5550_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/5550_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/8813_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/8813_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/587_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/587_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/7640_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/7640_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/7714_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/7714_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/9044_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/9044_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/7865_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/7865_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/2635_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/2635_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/329_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/329_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/3740_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/3740_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/6635_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/6635_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/2348_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/2348_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5461_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/5461_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/4469_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/4469_0.log']
migrate;temp_merge/Polaris_08n_0128a/worker3/tmp_files/5475_0.log;['stage/Polaris_08n_0128a/worker3/tmp_files/5475_0.log']
