reason; destination_file; list_of_source_files
migrate;s3/ensemble_v0.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/8701.sh;['s2/worker4/tmp_files/8701.sh']
migrate;s3/worker4/tmp_files/5005.sh;['s2/worker4/tmp_files/5005.sh']
migrate;s3/worker4/tmp_files/9989.sh;['s2/worker4/tmp_files/9989.sh']
migrate;s3/worker4/tmp_files/9519.sh;['s2/worker4/tmp_files/9519.sh']
migrate;s3/worker4/tmp_files/6414.sh;['s2/worker4/tmp_files/6414.sh']
migrate;s3/worker4/tmp_files/9905.sh;['s2/worker4/tmp_files/9905.sh']
migrate;s3/worker4/tmp_files/7019.sh;['s2/worker4/tmp_files/7019.sh']
migrate;s3/worker4/tmp_files/1046.sh;['s2/worker4/tmp_files/1046.sh']
migrate;s3/worker4/tmp_files/2287.sh;['s2/worker4/tmp_files/2287.sh']
migrate;s3/worker4/tmp_files/2628.sh;['s2/worker4/tmp_files/2628.sh']
migrate;s3/worker4/tmp_files/399.sh;['s2/worker4/tmp_files/399.sh']
migrate;s3/worker4/tmp_files/1334.sh;['s2/worker4/tmp_files/1334.sh']
migrate;s3/worker4/tmp_files/7554.sh;['s2/worker4/tmp_files/7554.sh']
migrate;s3/worker4/tmp_files/1602.sh;['s2/worker4/tmp_files/1602.sh']
migrate;s3/worker4/tmp_files/5726.sh;['s2/worker4/tmp_files/5726.sh']
migrate;s3/worker4/tmp_files/445.sh;['s2/worker4/tmp_files/445.sh']
migrate;s3/worker4/tmp_files/6940.sh;['s2/worker4/tmp_files/6940.sh']
migrate;s3/worker4/tmp_files/9244.sh;['s2/worker4/tmp_files/9244.sh']
migrate;s3/worker4/tmp_files/6613.sh;['s2/worker4/tmp_files/6613.sh']
migrate;s3/worker4/tmp_files/7532.sh;['s2/worker4/tmp_files/7532.sh']
migrate;s3/worker4/tmp_files/6930.sh;['s2/worker4/tmp_files/6930.sh']
migrate;s3/worker4/tmp_files/9044.sh;['s2/worker4/tmp_files/9044.sh']
migrate;s3/worker4/tmp_files/3259.sh;['s2/worker4/tmp_files/3259.sh']
migrate;s3/worker4/tmp_files/141.sh;['s2/worker4/tmp_files/141.sh']
migrate;s3/worker4/tmp_files/1988.sh;['s2/worker4/tmp_files/1988.sh']
migrate;s3/worker4/tmp_files/7440.sh;['s2/worker4/tmp_files/7440.sh']
migrate;s3/worker4/tmp_files/4370.sh;['s2/worker4/tmp_files/4370.sh']
migrate;s3/worker4/tmp_files/8170.sh;['s2/worker4/tmp_files/8170.sh']
migrate;s3/worker4/tmp_files/4835.sh;['s2/worker4/tmp_files/4835.sh']
migrate;s3/worker4/tmp_files/3747.sh;['s2/worker4/tmp_files/3747.sh']
migrate;s3/worker4/tmp_files/8757.sh;['s2/worker4/tmp_files/8757.sh']
migrate;s3/worker4/tmp_files/6958.sh;['s2/worker4/tmp_files/6958.sh']
migrate;s3/worker4/tmp_files/2321.sh;['s2/worker4/tmp_files/2321.sh']
migrate;s3/worker4/tmp_files/1678.sh;['s2/worker4/tmp_files/1678.sh']
migrate;s3/worker4/tmp_files/4052.sh;['s2/worker4/tmp_files/4052.sh']
migrate;s3/worker4/tmp_files/3051.sh;['s2/worker4/tmp_files/3051.sh']
migrate;s3/worker4/tmp_files/943.sh;['s2/worker4/tmp_files/943.sh']
migrate;s3/worker4/tmp_files/2762.sh;['s2/worker4/tmp_files/2762.sh']
migrate;s3/worker4/tmp_files/4574.sh;['s2/worker4/tmp_files/4574.sh']
migrate;s3/worker4/tmp_files/4228.sh;['s2/worker4/tmp_files/4228.sh']
migrate;s3/worker4/tmp_files/9052.sh;['s2/worker4/tmp_files/9052.sh']
migrate;s3/worker4/tmp_files/3365.sh;['s2/worker4/tmp_files/3365.sh']
migrate;s3/worker4/tmp_files/3972.sh;['s2/worker4/tmp_files/3972.sh']
migrate;s3/worker4/tmp_files/5286.sh;['s2/worker4/tmp_files/5286.sh']
migrate;s3/worker4/tmp_files/1013.sh;['s2/worker4/tmp_files/1013.sh']
migrate;s3/worker4/tmp_files/4391.sh;['s2/worker4/tmp_files/4391.sh']
migrate;s3/worker4/tmp_files/739.sh;['s2/worker4/tmp_files/739.sh']
migrate;s3/worker4/tmp_files/5475.sh;['s2/worker4/tmp_files/5475.sh']
migrate;s3/worker4/tmp_files/8859.sh;['s2/worker4/tmp_files/8859.sh']
migrate;s3/worker4/tmp_files/5934.sh;['s2/worker4/tmp_files/5934.sh']
migrate;s3/worker4/tmp_files/3365_0.log;['s2/worker4/tmp_files/3365_0.log']
migrate;s3/worker4/tmp_files/739_0.log;['s2/worker4/tmp_files/739_0.log']
migrate;s3/worker4/tmp_files/6930_0.log;['s2/worker4/tmp_files/6930_0.log']
