reason; destination_file; list_of_source_files
migrate;s3/ensemble_v0.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/961.sh;['s2/worker4/tmp_files/961.sh']
migrate;s3/worker4/tmp_files/7172.sh;['s2/worker4/tmp_files/7172.sh']
migrate;s3/worker4/tmp_files/5226.sh;['s2/worker4/tmp_files/5226.sh']
migrate;s3/worker4/tmp_files/2808.sh;['s2/worker4/tmp_files/2808.sh']
migrate;s3/worker4/tmp_files/9782.sh;['s2/worker4/tmp_files/9782.sh']
migrate;s3/worker4/tmp_files/2885.sh;['s2/worker4/tmp_files/2885.sh']
migrate;s3/worker4/tmp_files/4993.sh;['s2/worker4/tmp_files/4993.sh']
migrate;s3/worker4/tmp_files/4590.sh;['s2/worker4/tmp_files/4590.sh']
migrate;s3/worker4/tmp_files/1425.sh;['s2/worker4/tmp_files/1425.sh']
migrate;s3/worker4/tmp_files/2213.sh;['s2/worker4/tmp_files/2213.sh']
migrate;s3/worker4/tmp_files/1803.sh;['s2/worker4/tmp_files/1803.sh']
migrate;s3/worker4/tmp_files/5479.sh;['s2/worker4/tmp_files/5479.sh']
migrate;s3/worker4/tmp_files/5977.sh;['s2/worker4/tmp_files/5977.sh']
migrate;s3/worker4/tmp_files/4455.sh;['s2/worker4/tmp_files/4455.sh']
migrate;s3/worker4/tmp_files/3366.sh;['s2/worker4/tmp_files/3366.sh']
migrate;s3/worker4/tmp_files/5154.sh;['s2/worker4/tmp_files/5154.sh']
migrate;s3/worker4/tmp_files/3406.sh;['s2/worker4/tmp_files/3406.sh']
migrate;s3/worker4/tmp_files/4689.sh;['s2/worker4/tmp_files/4689.sh']
migrate;s3/worker4/tmp_files/3814.sh;['s2/worker4/tmp_files/3814.sh']
migrate;s3/worker4/tmp_files/4640.sh;['s2/worker4/tmp_files/4640.sh']
migrate;s3/worker4/tmp_files/5656.sh;['s2/worker4/tmp_files/5656.sh']
migrate;s3/worker4/tmp_files/2409.sh;['s2/worker4/tmp_files/2409.sh']
migrate;s3/worker4/tmp_files/5450.sh;['s2/worker4/tmp_files/5450.sh']
migrate;s3/worker4/tmp_files/9750.sh;['s2/worker4/tmp_files/9750.sh']
migrate;s3/worker4/tmp_files/5601.sh;['s2/worker4/tmp_files/5601.sh']
migrate;s3/worker4/tmp_files/2624.sh;['s2/worker4/tmp_files/2624.sh']
migrate;s3/worker4/tmp_files/5885.sh;['s2/worker4/tmp_files/5885.sh']
migrate;s3/worker4/tmp_files/8801.sh;['s2/worker4/tmp_files/8801.sh']
migrate;s3/worker4/tmp_files/6600.sh;['s2/worker4/tmp_files/6600.sh']
migrate;s3/worker4/tmp_files/6837.sh;['s2/worker4/tmp_files/6837.sh']
migrate;s3/worker4/tmp_files/9439.sh;['s2/worker4/tmp_files/9439.sh']
migrate;s3/worker4/tmp_files/5159.sh;['s2/worker4/tmp_files/5159.sh']
migrate;s3/worker4/tmp_files/3784.sh;['s2/worker4/tmp_files/3784.sh']
migrate;s3/worker4/tmp_files/5229.sh;['s2/worker4/tmp_files/5229.sh']
migrate;s3/worker4/tmp_files/439.sh;['s2/worker4/tmp_files/439.sh']
migrate;s3/worker4/tmp_files/1648.sh;['s2/worker4/tmp_files/1648.sh']
migrate;s3/worker4/tmp_files/4713.sh;['s2/worker4/tmp_files/4713.sh']
migrate;s3/worker4/tmp_files/3230.sh;['s2/worker4/tmp_files/3230.sh']
migrate;s3/worker4/tmp_files/8777.sh;['s2/worker4/tmp_files/8777.sh']
migrate;s3/worker4/tmp_files/1800.sh;['s2/worker4/tmp_files/1800.sh']
migrate;s3/worker4/tmp_files/1025.sh;['s2/worker4/tmp_files/1025.sh']
migrate;s3/worker4/tmp_files/7277.sh;['s2/worker4/tmp_files/7277.sh']
migrate;s3/worker4/tmp_files/9100.sh;['s2/worker4/tmp_files/9100.sh']
migrate;s3/worker4/tmp_files/4333.sh;['s2/worker4/tmp_files/4333.sh']
migrate;s3/worker4/tmp_files/1835.sh;['s2/worker4/tmp_files/1835.sh']
migrate;s3/worker4/tmp_files/8250.sh;['s2/worker4/tmp_files/8250.sh']
migrate;s3/worker4/tmp_files/2558.sh;['s2/worker4/tmp_files/2558.sh']
migrate;s3/worker4/tmp_files/9332.sh;['s2/worker4/tmp_files/9332.sh']
migrate;s3/worker4/tmp_files/7189.sh;['s2/worker4/tmp_files/7189.sh']
migrate;s3/worker4/tmp_files/4459.sh;['s2/worker4/tmp_files/4459.sh']
migrate;s3/worker4/tmp_files/439_0.log;['s2/worker4/tmp_files/439_0.log']
migrate;s3/worker4/tmp_files/7172_0.log;['s2/worker4/tmp_files/7172_0.log']
migrate;s3/worker4/tmp_files/9332_0.log;['s2/worker4/tmp_files/9332_0.log']
