reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_04n_0512a/ensemble_v0.log;['stage/Polaris_04n_0512a/ensemble.log']
migrate;temp_merge/Polaris_04n_0512a/qsub.batch;['stage/Polaris_04n_0512a/qsub.batch']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/2072.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/2072.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/2288.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/2288.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/1100.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/1100.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/2711.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/2711.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/2569.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/2569.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/6819.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/6819.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/7000.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/7000.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/5425.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/5425.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/1553.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/1553.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/6847.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/6847.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/7749.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/7749.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/6851.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/6851.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/9222.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/9222.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/4396.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/4396.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/7662.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/7662.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/6998.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/6998.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/269.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/269.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/931.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/931.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/4131.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/4131.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/2364.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/2364.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/506.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/506.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/3416.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/3416.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/5257.sh;['stage/Polaris_04n_0512a/worker4/tmp_files/5257.sh']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/9222_0.log;['stage/Polaris_04n_0512a/worker4/tmp_files/9222_0.log']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/931_0.log;['stage/Polaris_04n_0512a/worker4/tmp_files/931_0.log']
migrate;temp_merge/Polaris_04n_0512a/worker4/tmp_files/4131_0.log;['stage/Polaris_04n_0512a/worker4/tmp_files/4131_0.log']
