reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_02n_0128a/qsub.batch;['stage/Polaris_02n_0128a/qsub.batch']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/7563.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/7563.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/6484.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/6484.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/132.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/132.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/781.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/781.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/2583.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/2583.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3178.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/3178.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/5117.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/5117.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/2736.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/2736.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3802.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/3802.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/2100.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/2100.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/6085.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/6085.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3870.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/3870.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/1758.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/1758.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/7974.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/7974.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3443.sh;['stage/Polaris_02n_0128a/worker4/tmp_files/3443.sh']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/2100_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/2100_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/132_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/132_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/781_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/781_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/1758_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/1758_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3443_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/3443_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3870_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/3870_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/7563_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/7563_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3802_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/3802_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/2583_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/2583_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/6484_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/6484_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/3178_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/3178_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/6085_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/6085_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/2736_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/2736_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/7974_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/7974_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker4/tmp_files/5117_0.log;['stage/Polaris_02n_0128a/worker4/tmp_files/5117_0.log']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/9284.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/9284.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/7701.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/7701.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/6252.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/6252.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/5436.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/5436.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/2333.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/2333.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/3006.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/3006.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/6546.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/6546.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/3842.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/3842.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/4984.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/4984.sh']
migrate;temp_merge/Polaris_02n_0128a/worker3/tmp_files/1283.sh;['stage/Polaris_02n_0128a/worker3/tmp_files/1283.sh']
