reason; destination_file; list_of_source_files
migrate;s3/ensemble_v0.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/8056.sh;['s2/worker4/tmp_files/8056.sh']
migrate;s3/worker4/tmp_files/689.sh;['s2/worker4/tmp_files/689.sh']
migrate;s3/worker4/tmp_files/5431.sh;['s2/worker4/tmp_files/5431.sh']
migrate;s3/worker4/tmp_files/5907.sh;['s2/worker4/tmp_files/5907.sh']
migrate;s3/worker4/tmp_files/3053.sh;['s2/worker4/tmp_files/3053.sh']
migrate;s3/worker4/tmp_files/7786.sh;['s2/worker4/tmp_files/7786.sh']
migrate;s3/worker4/tmp_files/2107.sh;['s2/worker4/tmp_files/2107.sh']
migrate;s3/worker4/tmp_files/989.sh;['s2/worker4/tmp_files/989.sh']
migrate;s3/worker4/tmp_files/8406.sh;['s2/worker4/tmp_files/8406.sh']
migrate;s3/worker4/tmp_files/8185.sh;['s2/worker4/tmp_files/8185.sh']
migrate;s3/worker4/tmp_files/1330.sh;['s2/worker4/tmp_files/1330.sh']
migrate;s3/worker4/tmp_files/9131.sh;['s2/worker4/tmp_files/9131.sh']
migrate;s3/worker4/tmp_files/7554.sh;['s2/worker4/tmp_files/7554.sh']
migrate;s3/worker4/tmp_files/5732.sh;['s2/worker4/tmp_files/5732.sh']
migrate;s3/worker4/tmp_files/572.sh;['s2/worker4/tmp_files/572.sh']
migrate;s3/worker4/tmp_files/7626.sh;['s2/worker4/tmp_files/7626.sh']
migrate;s3/worker4/tmp_files/5885.sh;['s2/worker4/tmp_files/5885.sh']
migrate;s3/worker4/tmp_files/7050.sh;['s2/worker4/tmp_files/7050.sh']
migrate;s3/worker4/tmp_files/1121.sh;['s2/worker4/tmp_files/1121.sh']
migrate;s3/worker4/tmp_files/379.sh;['s2/worker4/tmp_files/379.sh']
migrate;s3/worker4/tmp_files/4999.sh;['s2/worker4/tmp_files/4999.sh']
migrate;s3/worker4/tmp_files/2079.sh;['s2/worker4/tmp_files/2079.sh']
migrate;s3/worker4/tmp_files/5597.sh;['s2/worker4/tmp_files/5597.sh']
migrate;s3/worker4/tmp_files/131.sh;['s2/worker4/tmp_files/131.sh']
migrate;s3/worker4/tmp_files/6741.sh;['s2/worker4/tmp_files/6741.sh']
migrate;s3/worker4/tmp_files/3643.sh;['s2/worker4/tmp_files/3643.sh']
migrate;s3/worker4/tmp_files/9315.sh;['s2/worker4/tmp_files/9315.sh']
migrate;s3/worker4/tmp_files/3705.sh;['s2/worker4/tmp_files/3705.sh']
migrate;s3/worker4/tmp_files/8002.sh;['s2/worker4/tmp_files/8002.sh']
migrate;s3/worker4/tmp_files/3831.sh;['s2/worker4/tmp_files/3831.sh']
migrate;s3/worker4/tmp_files/1429.sh;['s2/worker4/tmp_files/1429.sh']
migrate;s3/worker4/tmp_files/4051.sh;['s2/worker4/tmp_files/4051.sh']
migrate;s3/worker4/tmp_files/1948.sh;['s2/worker4/tmp_files/1948.sh']
migrate;s3/worker4/tmp_files/4140.sh;['s2/worker4/tmp_files/4140.sh']
migrate;s3/worker4/tmp_files/7184.sh;['s2/worker4/tmp_files/7184.sh']
migrate;s3/worker4/tmp_files/3536.sh;['s2/worker4/tmp_files/3536.sh']
migrate;s3/worker4/tmp_files/455.sh;['s2/worker4/tmp_files/455.sh']
migrate;s3/worker4/tmp_files/7574.sh;['s2/worker4/tmp_files/7574.sh']
migrate;s3/worker4/tmp_files/1067.sh;['s2/worker4/tmp_files/1067.sh']
migrate;s3/worker4/tmp_files/8590.sh;['s2/worker4/tmp_files/8590.sh']
migrate;s3/worker4/tmp_files/6238.sh;['s2/worker4/tmp_files/6238.sh']
migrate;s3/worker4/tmp_files/6901.sh;['s2/worker4/tmp_files/6901.sh']
migrate;s3/worker4/tmp_files/6522.sh;['s2/worker4/tmp_files/6522.sh']
migrate;s3/worker4/tmp_files/3650.sh;['s2/worker4/tmp_files/3650.sh']
migrate;s3/worker4/tmp_files/4311.sh;['s2/worker4/tmp_files/4311.sh']
migrate;s3/worker4/tmp_files/4095.sh;['s2/worker4/tmp_files/4095.sh']
migrate;s3/worker4/tmp_files/3759.sh;['s2/worker4/tmp_files/3759.sh']
migrate;s3/worker4/tmp_files/989_0.log;['s2/worker4/tmp_files/989_0.log']
migrate;s3/worker4/tmp_files/7786_0.log;['s2/worker4/tmp_files/7786_0.log']
migrate;s3/worker4/tmp_files/5885_0.log;['s2/worker4/tmp_files/5885_0.log']
migrate;s3/worker4/tmp_files/5431_0.log;['s2/worker4/tmp_files/5431_0.log']
migrate;s3/worker4/tmp_files/8590_0.log;['s2/worker4/tmp_files/8590_0.log']
migrate;s3/worker4/tmp_files/7574_0.log;['s2/worker4/tmp_files/7574_0.log']
