reason; destination_file; list_of_source_files
migrate;s3/ensemble_v0.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/8038.sh;['s2/worker4/tmp_files/8038.sh']
migrate;s3/worker4/tmp_files/5021.sh;['s2/worker4/tmp_files/5021.sh']
migrate;s3/worker4/tmp_files/6399.sh;['s2/worker4/tmp_files/6399.sh']
migrate;s3/worker4/tmp_files/3367.sh;['s2/worker4/tmp_files/3367.sh']
migrate;s3/worker4/tmp_files/3155.sh;['s2/worker4/tmp_files/3155.sh']
migrate;s3/worker4/tmp_files/8042.sh;['s2/worker4/tmp_files/8042.sh']
migrate;s3/worker4/tmp_files/7374.sh;['s2/worker4/tmp_files/7374.sh']
migrate;s3/worker4/tmp_files/105.sh;['s2/worker4/tmp_files/105.sh']
migrate;s3/worker4/tmp_files/1727.sh;['s2/worker4/tmp_files/1727.sh']
migrate;s3/worker4/tmp_files/7859.sh;['s2/worker4/tmp_files/7859.sh']
migrate;s3/worker4/tmp_files/8841.sh;['s2/worker4/tmp_files/8841.sh']
migrate;s3/worker4/tmp_files/9364.sh;['s2/worker4/tmp_files/9364.sh']
migrate;s3/worker4/tmp_files/8015.sh;['s2/worker4/tmp_files/8015.sh']
migrate;s3/worker4/tmp_files/6706.sh;['s2/worker4/tmp_files/6706.sh']
migrate;s3/worker4/tmp_files/2538.sh;['s2/worker4/tmp_files/2538.sh']
migrate;s3/worker4/tmp_files/4580.sh;['s2/worker4/tmp_files/4580.sh']
migrate;s3/worker4/tmp_files/5482.sh;['s2/worker4/tmp_files/5482.sh']
migrate;s3/worker4/tmp_files/9619.sh;['s2/worker4/tmp_files/9619.sh']
migrate;s3/worker4/tmp_files/9947.sh;['s2/worker4/tmp_files/9947.sh']
migrate;s3/worker4/tmp_files/2986.sh;['s2/worker4/tmp_files/2986.sh']
migrate;s3/worker4/tmp_files/2826.sh;['s2/worker4/tmp_files/2826.sh']
migrate;s3/worker4/tmp_files/656.sh;['s2/worker4/tmp_files/656.sh']
migrate;s3/worker4/tmp_files/857.sh;['s2/worker4/tmp_files/857.sh']
migrate;s3/worker4/tmp_files/712.sh;['s2/worker4/tmp_files/712.sh']
migrate;s3/worker4/tmp_files/3560.sh;['s2/worker4/tmp_files/3560.sh']
migrate;s3/worker4/tmp_files/4989.sh;['s2/worker4/tmp_files/4989.sh']
migrate;s3/worker4/tmp_files/1378.sh;['s2/worker4/tmp_files/1378.sh']
migrate;s3/worker4/tmp_files/5144.sh;['s2/worker4/tmp_files/5144.sh']
migrate;s3/worker4/tmp_files/6525.sh;['s2/worker4/tmp_files/6525.sh']
migrate;s3/worker4/tmp_files/6121.sh;['s2/worker4/tmp_files/6121.sh']
migrate;s3/worker4/tmp_files/6821.sh;['s2/worker4/tmp_files/6821.sh']
migrate;s3/worker4/tmp_files/2970.sh;['s2/worker4/tmp_files/2970.sh']
migrate;s3/worker4/tmp_files/5345.sh;['s2/worker4/tmp_files/5345.sh']
migrate;s3/worker4/tmp_files/5082.sh;['s2/worker4/tmp_files/5082.sh']
migrate;s3/worker4/tmp_files/1484.sh;['s2/worker4/tmp_files/1484.sh']
migrate;s3/worker4/tmp_files/1742.sh;['s2/worker4/tmp_files/1742.sh']
migrate;s3/worker4/tmp_files/8687.sh;['s2/worker4/tmp_files/8687.sh']
migrate;s3/worker4/tmp_files/6917.sh;['s2/worker4/tmp_files/6917.sh']
migrate;s3/worker4/tmp_files/4894.sh;['s2/worker4/tmp_files/4894.sh']
migrate;s3/worker4/tmp_files/4762.sh;['s2/worker4/tmp_files/4762.sh']
migrate;s3/worker4/tmp_files/3318.sh;['s2/worker4/tmp_files/3318.sh']
migrate;s3/worker4/tmp_files/8045.sh;['s2/worker4/tmp_files/8045.sh']
migrate;s3/worker4/tmp_files/5268.sh;['s2/worker4/tmp_files/5268.sh']
migrate;s3/worker4/tmp_files/7705.sh;['s2/worker4/tmp_files/7705.sh']
migrate;s3/worker4/tmp_files/8317.sh;['s2/worker4/tmp_files/8317.sh']
migrate;s3/worker4/tmp_files/876.sh;['s2/worker4/tmp_files/876.sh']
migrate;s3/worker4/tmp_files/9577.sh;['s2/worker4/tmp_files/9577.sh']
migrate;s3/worker4/tmp_files/6821_0.log;['s2/worker4/tmp_files/6821_0.log']
migrate;s3/worker4/tmp_files/2970_0.log;['s2/worker4/tmp_files/2970_0.log']
migrate;s3/worker4/tmp_files/7859_0.log;['s2/worker4/tmp_files/7859_0.log']
migrate;s3/worker4/tmp_files/8045_0.log;['s2/worker4/tmp_files/8045_0.log']
migrate;s3/worker4/tmp_files/1742_0.log;['s2/worker4/tmp_files/1742_0.log']
migrate;s3/worker4/tmp_files/876_0.log;['s2/worker4/tmp_files/876_0.log']
