reason; destination_file; list_of_source_files
migrate;s3/ensemble.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/1950.sh;['s2/worker4/tmp_files/1950.sh']
migrate;s3/worker4/tmp_files/5855.sh;['s2/worker4/tmp_files/5855.sh']
migrate;s3/worker4/tmp_files/4557.sh;['s2/worker4/tmp_files/4557.sh']
migrate;s3/worker4/tmp_files/7068.sh;['s2/worker4/tmp_files/7068.sh']
migrate;s3/worker4/tmp_files/910.sh;['s2/worker4/tmp_files/910.sh']
migrate;s3/worker4/tmp_files/3111.sh;['s2/worker4/tmp_files/3111.sh']
migrate;s3/worker4/tmp_files/4176.sh;['s2/worker4/tmp_files/4176.sh']
migrate;s3/worker4/tmp_files/5503.sh;['s2/worker4/tmp_files/5503.sh']
migrate;s3/worker4/tmp_files/799.sh;['s2/worker4/tmp_files/799.sh']
migrate;s3/worker4/tmp_files/119.sh;['s2/worker4/tmp_files/119.sh']
migrate;s3/worker4/tmp_files/5576.sh;['s2/worker4/tmp_files/5576.sh']
migrate;s3/worker4/tmp_files/9403.sh;['s2/worker4/tmp_files/9403.sh']
migrate;s3/worker4/tmp_files/5444.sh;['s2/worker4/tmp_files/5444.sh']
migrate;s3/worker4/tmp_files/2628.sh;['s2/worker4/tmp_files/2628.sh']
migrate;s3/worker4/tmp_files/2793.sh;['s2/worker4/tmp_files/2793.sh']
migrate;s3/worker4/tmp_files/8578.sh;['s2/worker4/tmp_files/8578.sh']
migrate;s3/worker4/tmp_files/2320.sh;['s2/worker4/tmp_files/2320.sh']
migrate;s3/worker4/tmp_files/7116.sh;['s2/worker4/tmp_files/7116.sh']
migrate;s3/worker4/tmp_files/7644.sh;['s2/worker4/tmp_files/7644.sh']
migrate;s3/worker4/tmp_files/8673.sh;['s2/worker4/tmp_files/8673.sh']
migrate;s3/worker4/tmp_files/1232.sh;['s2/worker4/tmp_files/1232.sh']
migrate;s3/worker4/tmp_files/5847.sh;['s2/worker4/tmp_files/5847.sh']
migrate;s3/worker4/tmp_files/6292.sh;['s2/worker4/tmp_files/6292.sh']
migrate;s3/worker4/tmp_files/4499.sh;['s2/worker4/tmp_files/4499.sh']
migrate;s3/worker4/tmp_files/3419.sh;['s2/worker4/tmp_files/3419.sh']
migrate;s3/worker4/tmp_files/3015.sh;['s2/worker4/tmp_files/3015.sh']
migrate;s3/worker4/tmp_files/3832.sh;['s2/worker4/tmp_files/3832.sh']
migrate;s3/worker4/tmp_files/5346.sh;['s2/worker4/tmp_files/5346.sh']
migrate;s3/worker4/tmp_files/9780.sh;['s2/worker4/tmp_files/9780.sh']
migrate;s3/worker4/tmp_files/5755.sh;['s2/worker4/tmp_files/5755.sh']
