reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_02n_0512a/ensemble_v0.log;['stage/Polaris_02n_0512a/ensemble.log']
migrate;temp_merge/Polaris_02n_0512a/qsub.batch;['stage/Polaris_02n_0512a/qsub.batch']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/124.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/124.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/9520.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/9520.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/3420.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/3420.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/865.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/865.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/399.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/399.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/7009.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/7009.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/5758.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/5758.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/8062.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/8062.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/7658.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/7658.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/3715.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/3715.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/5093.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/5093.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/9682.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/9682.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/7841.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/7841.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/5834.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/5834.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/2982.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/2982.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/8969.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/8969.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/6163.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/6163.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/833.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/833.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/9358.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/9358.sh']
migrate;temp_merge/Polaris_02n_0512a/worker4/tmp_files/8398.sh;['stage/Polaris_02n_0512a/worker4/tmp_files/8398.sh']
