reason; destination_file; list_of_source_files
migrate;s3/ensemble_v0.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/2999.sh;['s2/worker4/tmp_files/2999.sh']
migrate;s3/worker4/tmp_files/3727.sh;['s2/worker4/tmp_files/3727.sh']
migrate;s3/worker4/tmp_files/6314.sh;['s2/worker4/tmp_files/6314.sh']
migrate;s3/worker4/tmp_files/3201.sh;['s2/worker4/tmp_files/3201.sh']
migrate;s3/worker4/tmp_files/4724.sh;['s2/worker4/tmp_files/4724.sh']
migrate;s3/worker4/tmp_files/4097.sh;['s2/worker4/tmp_files/4097.sh']
migrate;s3/worker4/tmp_files/6168.sh;['s2/worker4/tmp_files/6168.sh']
migrate;s3/worker4/tmp_files/7001.sh;['s2/worker4/tmp_files/7001.sh']
migrate;s3/worker4/tmp_files/6897.sh;['s2/worker4/tmp_files/6897.sh']
migrate;s3/worker4/tmp_files/3376.sh;['s2/worker4/tmp_files/3376.sh']
migrate;s3/worker4/tmp_files/2309.sh;['s2/worker4/tmp_files/2309.sh']
migrate;s3/worker4/tmp_files/6625.sh;['s2/worker4/tmp_files/6625.sh']
migrate;s3/worker4/tmp_files/5882.sh;['s2/worker4/tmp_files/5882.sh']
migrate;s3/worker4/tmp_files/4970.sh;['s2/worker4/tmp_files/4970.sh']
migrate;s3/worker4/tmp_files/7441.sh;['s2/worker4/tmp_files/7441.sh']
migrate;s3/worker4/tmp_files/6104.sh;['s2/worker4/tmp_files/6104.sh']
migrate;s3/worker4/tmp_files/8499.sh;['s2/worker4/tmp_files/8499.sh']
migrate;s3/worker4/tmp_files/5334.sh;['s2/worker4/tmp_files/5334.sh']
migrate;s3/worker4/tmp_files/260.sh;['s2/worker4/tmp_files/260.sh']
migrate;s3/worker4/tmp_files/9600.sh;['s2/worker4/tmp_files/9600.sh']
migrate;s3/worker4/tmp_files/7222_v0.sh;['s2/worker4/tmp_files/7222.sh']
migrate;s3/worker4/tmp_files/8480.sh;['s2/worker4/tmp_files/8480.sh']
migrate;s3/worker4/tmp_files/1826.sh;['s2/worker4/tmp_files/1826.sh']
migrate;s3/worker4/tmp_files/9089.sh;['s2/worker4/tmp_files/9089.sh']
migrate;s3/worker4/tmp_files/8968.sh;['s2/worker4/tmp_files/8968.sh']
migrate;s3/worker4/tmp_files/3599.sh;['s2/worker4/tmp_files/3599.sh']
migrate;s3/worker4/tmp_files/852.sh;['s2/worker4/tmp_files/852.sh']
migrate;s3/worker4/tmp_files/244.sh;['s2/worker4/tmp_files/244.sh']
migrate;s3/worker4/tmp_files/6700.sh;['s2/worker4/tmp_files/6700.sh']
migrate;s3/worker4/tmp_files/2673.sh;['s2/worker4/tmp_files/2673.sh']
migrate;s3/worker4/tmp_files/2230.sh;['s2/worker4/tmp_files/2230.sh']
migrate;s3/worker4/tmp_files/1811.sh;['s2/worker4/tmp_files/1811.sh']
migrate;s3/worker4/tmp_files/2383.sh;['s2/worker4/tmp_files/2383.sh']
migrate;s3/worker4/tmp_files/1984.sh;['s2/worker4/tmp_files/1984.sh']
migrate;s3/worker4/tmp_files/3060.sh;['s2/worker4/tmp_files/3060.sh']
migrate;s3/worker4/tmp_files/9754.sh;['s2/worker4/tmp_files/9754.sh']
migrate;s3/worker4/tmp_files/4601.sh;['s2/worker4/tmp_files/4601.sh']
migrate;s3/worker4/tmp_files/5671.sh;['s2/worker4/tmp_files/5671.sh']
migrate;s3/worker4/tmp_files/4926.sh;['s2/worker4/tmp_files/4926.sh']
migrate;s3/worker4/tmp_files/1613.sh;['s2/worker4/tmp_files/1613.sh']
migrate;s3/worker4/tmp_files/6694.sh;['s2/worker4/tmp_files/6694.sh']
migrate;s3/worker4/tmp_files/8629.sh;['s2/worker4/tmp_files/8629.sh']
migrate;s3/worker4/tmp_files/3942.sh;['s2/worker4/tmp_files/3942.sh']
migrate;s3/worker4/tmp_files/3504.sh;['s2/worker4/tmp_files/3504.sh']
migrate;s3/worker4/tmp_files/2184.sh;['s2/worker4/tmp_files/2184.sh']
migrate;s3/worker4/tmp_files/1924.sh;['s2/worker4/tmp_files/1924.sh']
migrate;s3/worker4/tmp_files/3786.sh;['s2/worker4/tmp_files/3786.sh']
migrate;s3/worker4/tmp_files/6168_0.log;['s2/worker4/tmp_files/6168_0.log']
migrate;s3/worker4/tmp_files/2309_0.log;['s2/worker4/tmp_files/2309_0.log']
migrate;s3/worker4/tmp_files/2999_0.log;['s2/worker4/tmp_files/2999_0.log']
migrate;s3/worker4/tmp_files/3504_0.log;['s2/worker4/tmp_files/3504_0.log']
migrate;s3/worker4/tmp_files/4601_0.log;['s2/worker4/tmp_files/4601_0.log']
migrate;s3/worker4/tmp_files/4724_0.log;['s2/worker4/tmp_files/4724_0.log']
