reason; destination_file; list_of_source_files
migrate;s3/ensemble.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/2050.sh;['s2/worker4/tmp_files/2050.sh']
migrate;s3/worker4/tmp_files/5542.sh;['s2/worker4/tmp_files/5542.sh']
migrate;s3/worker4/tmp_files/3562.sh;['s2/worker4/tmp_files/3562.sh']
migrate;s3/worker4/tmp_files/5680.sh;['s2/worker4/tmp_files/5680.sh']
migrate;s3/worker4/tmp_files/5843.sh;['s2/worker4/tmp_files/5843.sh']
migrate;s3/worker4/tmp_files/9788.sh;['s2/worker4/tmp_files/9788.sh']
migrate;s3/worker4/tmp_files/6231.sh;['s2/worker4/tmp_files/6231.sh']
migrate;s3/worker4/tmp_files/5826.sh;['s2/worker4/tmp_files/5826.sh']
migrate;s3/worker4/tmp_files/329.sh;['s2/worker4/tmp_files/329.sh']
migrate;s3/worker4/tmp_files/1586.sh;['s2/worker4/tmp_files/1586.sh']
migrate;s3/worker4/tmp_files/9969.sh;['s2/worker4/tmp_files/9969.sh']
migrate;s3/worker4/tmp_files/218.sh;['s2/worker4/tmp_files/218.sh']
migrate;s3/worker4/tmp_files/1096.sh;['s2/worker4/tmp_files/1096.sh']
migrate;s3/worker4/tmp_files/1240.sh;['s2/worker4/tmp_files/1240.sh']
migrate;s3/worker4/tmp_files/4640.sh;['s2/worker4/tmp_files/4640.sh']
migrate;s3/worker4/tmp_files/1162.sh;['s2/worker4/tmp_files/1162.sh']
migrate;s3/worker4/tmp_files/3670.sh;['s2/worker4/tmp_files/3670.sh']
migrate;s3/worker4/tmp_files/5545.sh;['s2/worker4/tmp_files/5545.sh']
migrate;s3/worker4/tmp_files/3083.sh;['s2/worker4/tmp_files/3083.sh']
migrate;s3/worker4/tmp_files/8380.sh;['s2/worker4/tmp_files/8380.sh']
migrate;s3/worker4/tmp_files/2352.sh;['s2/worker4/tmp_files/2352.sh']
migrate;s3/worker4/tmp_files/3321.sh;['s2/worker4/tmp_files/3321.sh']
migrate;s3/worker4/tmp_files/3268.sh;['s2/worker4/tmp_files/3268.sh']
migrate;s3/worker4/tmp_files/4802.sh;['s2/worker4/tmp_files/4802.sh']
migrate;s3/worker4/tmp_files/3329.sh;['s2/worker4/tmp_files/3329.sh']
migrate;s3/worker4/tmp_files/1429.sh;['s2/worker4/tmp_files/1429.sh']
migrate;s3/worker4/tmp_files/752.sh;['s2/worker4/tmp_files/752.sh']
migrate;s3/worker4/tmp_files/3596.sh;['s2/worker4/tmp_files/3596.sh']
migrate;s3/worker4/tmp_files/1512.sh;['s2/worker4/tmp_files/1512.sh']
migrate;s3/worker4/tmp_files/7485.sh;['s2/worker4/tmp_files/7485.sh']
