reason; destination_file; list_of_source_files
migrate;s3/ensemble.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/6541.sh;['s2/worker4/tmp_files/6541.sh']
migrate;s3/worker4/tmp_files/4085.sh;['s2/worker4/tmp_files/4085.sh']
migrate;s3/worker4/tmp_files/5527.sh;['s2/worker4/tmp_files/5527.sh']
migrate;s3/worker4/tmp_files/7264.sh;['s2/worker4/tmp_files/7264.sh']
migrate;s3/worker4/tmp_files/5723.sh;['s2/worker4/tmp_files/5723.sh']
migrate;s3/worker4/tmp_files/6860.sh;['s2/worker4/tmp_files/6860.sh']
migrate;s3/worker4/tmp_files/822.sh;['s2/worker4/tmp_files/822.sh']
migrate;s3/worker4/tmp_files/8031.sh;['s2/worker4/tmp_files/8031.sh']
migrate;s3/worker4/tmp_files/9249.sh;['s2/worker4/tmp_files/9249.sh']
migrate;s3/worker4/tmp_files/2666.sh;['s2/worker4/tmp_files/2666.sh']
migrate;s3/worker4/tmp_files/968.sh;['s2/worker4/tmp_files/968.sh']
migrate;s3/worker4/tmp_files/6791.sh;['s2/worker4/tmp_files/6791.sh']
migrate;s3/worker4/tmp_files/7872.sh;['s2/worker4/tmp_files/7872.sh']
migrate;s3/worker4/tmp_files/6611.sh;['s2/worker4/tmp_files/6611.sh']
migrate;s3/worker4/tmp_files/41.sh;['s2/worker4/tmp_files/41.sh']
migrate;s3/worker4/tmp_files/3309.sh;['s2/worker4/tmp_files/3309.sh']
migrate;s3/worker4/tmp_files/7131.sh;['s2/worker4/tmp_files/7131.sh']
migrate;s3/worker4/tmp_files/497.sh;['s2/worker4/tmp_files/497.sh']
migrate;s3/worker4/tmp_files/6311.sh;['s2/worker4/tmp_files/6311.sh']
migrate;s3/worker4/tmp_files/5141.sh;['s2/worker4/tmp_files/5141.sh']
migrate;s3/worker4/tmp_files/7624.sh;['s2/worker4/tmp_files/7624.sh']
migrate;s3/worker4/tmp_files/3554.sh;['s2/worker4/tmp_files/3554.sh']
migrate;s3/worker4/tmp_files/185.sh;['s2/worker4/tmp_files/185.sh']
migrate;s3/worker4/tmp_files/7767.sh;['s2/worker4/tmp_files/7767.sh']
migrate;s3/worker4/tmp_files/4340.sh;['s2/worker4/tmp_files/4340.sh']
migrate;s3/worker4/tmp_files/9074.sh;['s2/worker4/tmp_files/9074.sh']
migrate;s3/worker4/tmp_files/9442.sh;['s2/worker4/tmp_files/9442.sh']
migrate;s3/worker4/tmp_files/5831.sh;['s2/worker4/tmp_files/5831.sh']
migrate;s3/worker4/tmp_files/6479.sh;['s2/worker4/tmp_files/6479.sh']
migrate;s3/worker4/tmp_files/9093.sh;['s2/worker4/tmp_files/9093.sh']
