reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_16n_0512a/ensemble_v0.log;['stage/Polaris_16n_0512a/ensemble.log']
migrate;temp_merge/Polaris_16n_0512a/qsub.batch;['stage/Polaris_16n_0512a/qsub.batch']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/9163.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/9163.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/8965.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/8965.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/1045.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/1045.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/7046.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/7046.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/5808.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/5808.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/2988.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/2988.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/279.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/279.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/2627.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/2627.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/1884.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/1884.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/6628.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/6628.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/4465.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/4465.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/1055.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/1055.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/8580.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/8580.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/7740.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/7740.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/7960.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/7960.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/2329.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/2329.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/4752.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/4752.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/8202.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/8202.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/5089.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/5089.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/4859.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/4859.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/6185.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/6185.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/5721.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/5721.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/9577.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/9577.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/6398.sh;['stage/Polaris_16n_0512a/worker4/tmp_files/6398.sh']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/2988_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/2988_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/7960_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/7960_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/1884_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/1884_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/8580_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/8580_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/8202_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/8202_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/5808_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/5808_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/2627_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/2627_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/5089_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/5089_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/8965_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/8965_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/7046_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/7046_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/279_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/279_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/5721_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/5721_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/4859_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/4859_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/4465_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/4465_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/1055_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/1055_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/6628_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/6628_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/9163_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/9163_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/7740_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/7740_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/9577_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/9577_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/1045_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/1045_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/6185_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/6185_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/6398_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/6398_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/2329_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/2329_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker4/tmp_files/4752_0.log;['stage/Polaris_16n_0512a/worker4/tmp_files/4752_0.log']
migrate;temp_merge/Polaris_16n_0512a/worker3/tmp_files/7521.sh;['stage/Polaris_16n_0512a/worker3/tmp_files/7521.sh']
