reason; destination_file; list_of_source_files
migrate;temp_merge/Polaris_04n_0256a/ensemble_v0.log;['stage/Polaris_04n_0256a/ensemble.log']
migrate;temp_merge/Polaris_04n_0256a/qsub.batch;['stage/Polaris_04n_0256a/qsub.batch']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/8965.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/8965.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/2947.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/2947.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/7028.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/7028.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/6676.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/6676.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/8682.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/8682.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/2639.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/2639.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/3321.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/3321.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/5563.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/5563.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/5416.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/5416.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/8384.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/8384.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/6815.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/6815.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/585.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/585.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/9597.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/9597.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/4611.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/4611.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/3108.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/3108.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/9976.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/9976.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/731.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/731.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/9115.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/9115.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/4517.sh;['stage/Polaris_04n_0256a/worker4/tmp_files/4517.sh']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/6815_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/6815_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/585_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/585_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/9976_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/9976_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/5563_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/5563_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/8965_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/8965_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/3321_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/3321_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/8384_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/8384_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/2639_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/2639_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/5416_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/5416_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/8682_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/8682_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/731_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/731_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/9597_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/9597_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/4517_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/4517_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/3108_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/3108_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/9115_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/9115_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/7028_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/7028_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/2947_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/2947_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/6676_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/6676_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker4/tmp_files/4611_0.log;['stage/Polaris_04n_0256a/worker4/tmp_files/4611_0.log']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/5290.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/5290.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/2392.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/2392.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/1793.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/1793.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/330.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/330.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/3641.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/3641.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/8828.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/8828.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/8016.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/8016.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/9792.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/9792.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/9977.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/9977.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/814.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/814.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/1935.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/1935.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/9512.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/9512.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/9453.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/9453.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/7658.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/7658.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/9313.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/9313.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/8811.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/8811.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/5514.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/5514.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/7639.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/7639.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/1648.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/1648.sh']
migrate;temp_merge/Polaris_04n_0256a/worker3/tmp_files/7555.sh;['stage/Polaris_04n_0256a/worker3/tmp_files/7555.sh']
