reason; destination_file; list_of_source_files
migrate;s3/ensemble.log;['s2/ensemble.log']
migrate;s3/qsub.batch;['s2/qsub.batch']
migrate;s3/worker4/tmp_files/7952.sh;['s2/worker4/tmp_files/7952.sh']
migrate;s3/worker4/tmp_files/6761.sh;['s2/worker4/tmp_files/6761.sh']
migrate;s3/worker4/tmp_files/8753.sh;['s2/worker4/tmp_files/8753.sh']
migrate;s3/worker4/tmp_files/896.sh;['s2/worker4/tmp_files/896.sh']
migrate;s3/worker4/tmp_files/6181.sh;['s2/worker4/tmp_files/6181.sh']
migrate;s3/worker4/tmp_files/5714.sh;['s2/worker4/tmp_files/5714.sh']
migrate;s3/worker4/tmp_files/9506.sh;['s2/worker4/tmp_files/9506.sh']
migrate;s3/worker4/tmp_files/7348.sh;['s2/worker4/tmp_files/7348.sh']
migrate;s3/worker4/tmp_files/3734.sh;['s2/worker4/tmp_files/3734.sh']
migrate;s3/worker4/tmp_files/6463.sh;['s2/worker4/tmp_files/6463.sh']
migrate;s3/worker4/tmp_files/6822.sh;['s2/worker4/tmp_files/6822.sh']
migrate;s3/worker4/tmp_files/7369.sh;['s2/worker4/tmp_files/7369.sh']
migrate;s3/worker4/tmp_files/859.sh;['s2/worker4/tmp_files/859.sh']
migrate;s3/worker4/tmp_files/7359.sh;['s2/worker4/tmp_files/7359.sh']
migrate;s3/worker4/tmp_files/1593.sh;['s2/worker4/tmp_files/1593.sh']
migrate;s3/worker4/tmp_files/9483.sh;['s2/worker4/tmp_files/9483.sh']
migrate;s3/worker4/tmp_files/2210.sh;['s2/worker4/tmp_files/2210.sh']
migrate;s3/worker4/tmp_files/8153.sh;['s2/worker4/tmp_files/8153.sh']
migrate;s3/worker4/tmp_files/5856.sh;['s2/worker4/tmp_files/5856.sh']
migrate;s3/worker4/tmp_files/2098.sh;['s2/worker4/tmp_files/2098.sh']
migrate;s3/worker4/tmp_files/2376.sh;['s2/worker4/tmp_files/2376.sh']
migrate;s3/worker4/tmp_files/4793.sh;['s2/worker4/tmp_files/4793.sh']
migrate;s3/worker4/tmp_files/286.sh;['s2/worker4/tmp_files/286.sh']
migrate;s3/worker4/tmp_files/8102.sh;['s2/worker4/tmp_files/8102.sh']
migrate;s3/worker4/tmp_files/589.sh;['s2/worker4/tmp_files/589.sh']
migrate;s3/worker4/tmp_files/763.sh;['s2/worker4/tmp_files/763.sh']
migrate;s3/worker4/tmp_files/7524.sh;['s2/worker4/tmp_files/7524.sh']
migrate;s3/worker4/tmp_files/3446.sh;['s2/worker4/tmp_files/3446.sh']
migrate;s3/worker4/tmp_files/6082.sh;['s2/worker4/tmp_files/6082.sh']
migrate;s3/worker4/tmp_files/6700.sh;['s2/worker4/tmp_files/6700.sh']
